#,Date_Time,Temp,Coupler Detached (LGR S/N: 1187850),Coupler Attached (LGR S/N: 1187850),Stopped (LGR S/N: 1187850),End Of File (LGR S/N: 1187850)
1,08/16/16 01:15 ,20.46,Logged,,,
2,08/16/16 01:45 ,19.674,,,,
3,08/16/16 02:15 ,19.746,,,,
4,08/16/16 02:45 ,20.531,,,,
5,08/16/16 03:15 ,20.531,,,,
6,08/16/16 03:45 ,20.365,,,,
7,08/16/16 04:15 ,20.246,,,,
8,08/16/16 04:45 ,20.317,,,,
9,08/16/16 05:15 ,20.484,,,,
10,08/16/16 05:45 ,20.579,,,,
11,08/16/16 06:15 ,20.436,,,,
12,08/16/16 06:45 ,20.269,,,,
13,08/16/16 07:15 ,20.079,,,,
14,08/16/16 07:45 ,19.865,,,,
15,08/16/16 08:15 ,19.651,,,,
16,08/16/16 08:45 ,19.436,,,,
17,08/16/16 09:15 ,19.222,,,,
18,08/16/16 09:45 ,19.032,,,,
19,08/16/16 10:15 ,18.818,,,,
20,08/16/16 10:45 ,18.628,,,,
21,08/16/16 11:15 ,18.438,,,,
22,08/16/16 11:45 ,18.295,,,,
23,08/17/16 12:15 ,18.129,,,,
24,08/17/16 12:45 ,18.01,,,,
25,08/17/16 01:15 ,17.867,,,,
26,08/17/16 01:45 ,17.724,,,,
27,08/17/16 02:15 ,17.629,,,,
28,08/17/16 02:45 ,17.534,,,,
29,08/17/16 03:15 ,17.415,,,,
30,08/17/16 03:45 ,17.32,,,,
31,08/17/16 04:15 ,17.225,,,,
32,08/17/16 04:45 ,17.153,,,,
33,08/17/16 05:15 ,17.082,,,,
34,08/17/16 05:45 ,17.011,,,,
35,08/17/16 06:15 ,16.939,,,,
36,08/17/16 06:45 ,16.915,,,,
37,08/17/16 07:15 ,16.915,,,,
38,08/17/16 07:45 ,16.915,,,,
39,08/17/16 08:15 ,16.915,,,,
40,08/17/16 08:45 ,16.987,,,,
41,08/17/16 09:15 ,17.106,,,,
42,08/17/16 09:45 ,17.272,,,,
43,08/17/16 10:15 ,17.415,,,,
44,08/17/16 10:45 ,17.629,,,,
45,08/17/16 11:15 ,17.819,,,,
46,08/17/16 11:45 ,18.081,,,,
47,08/17/16 12:15 ,18.485,,,,
48,08/17/16 12:45 ,18.913,,,,
49,08/17/16 01:15 ,19.27,,,,
50,08/17/16 01:45 ,19.365,,,,
51,08/17/16 02:15 ,19.532,,,,
52,08/17/16 02:45 ,19.912,,,,
53,08/17/16 03:15 ,20.317,,,,
54,08/17/16 03:45 ,20.65,,,,
55,08/17/16 04:15 ,20.603,,,,
56,08/17/16 04:45 ,20.341,,,,
57,08/17/16 05:15 ,20.055,,,,
58,08/17/16 05:45 ,19.984,,,,
59,08/17/16 06:15 ,19.936,,,,
60,08/17/16 06:45 ,19.817,,,,
61,08/17/16 07:15 ,19.674,,,,
62,08/17/16 07:45 ,19.508,,,,
63,08/17/16 08:15 ,19.294,,,,
64,08/17/16 08:45 ,19.127,,,,
65,08/17/16 09:15 ,18.937,,,,
66,08/17/16 09:45 ,18.771,,,,
67,08/17/16 10:15 ,18.628,,,,
68,08/17/16 10:45 ,18.485,,,,
69,08/17/16 11:15 ,18.343,,,,
70,08/17/16 11:45 ,18.271,,,,
71,08/18/16 12:15 ,18.2,,,,
72,08/18/16 12:45 ,18.129,,,,
73,08/18/16 01:15 ,18.057,,,,
74,08/18/16 01:45 ,18.01,,,,
75,08/18/16 02:15 ,17.915,,,,
76,08/18/16 02:45 ,17.867,,,,
77,08/18/16 03:15 ,17.796,,,,
78,08/18/16 03:45 ,17.724,,,,
79,08/18/16 04:15 ,17.677,,,,
80,08/18/16 04:45 ,17.605,,,,
81,08/18/16 05:15 ,17.558,,,,
